,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
99,18.0,19.0,15.0,14.0,7.0,6.0,6.0,4.0,6.0,3.0,2.0,2.0,-15.0,7.0,8.0,5.0,4.0,7.0,10.0,8.0,18.0,19.0,15.0,14.0,7.0,6.0,6.0,4.0,6.0,3.0,2.0,2.0,-15.0,7.0,8.0,5.0,4.0,7.0,10.0,8.0,18.0,19.0,15.0,14.0,7.0,6.0,6.0,4.0,6.0,3.0,2.0,2.0,-15.0,7.0,8.0,5.0,4.0,7.0,10.0,8.0,0
100,2.0,2.0,-15.0,7.0,8.0,5.0,4.0,7.0,10.0,8.0,9.0,9.0,11.0,10.0,11.0,11.0,12.0,11.0,10.0,14.0,2.0,2.0,-15.0,7.0,8.0,5.0,4.0,7.0,10.0,8.0,9.0,9.0,11.0,10.0,11.0,11.0,12.0,11.0,10.0,14.0,2.0,2.0,-15.0,7.0,8.0,5.0,4.0,7.0,10.0,8.0,9.0,9.0,11.0,10.0,11.0,11.0,12.0,11.0,10.0,14.0,0
101,9.0,9.0,11.0,10.0,11.0,11.0,12.0,11.0,10.0,14.0,11.0,7.0,8.0,7.0,7.0,11.0,4.0,10.0,10.0,2.0,9.0,9.0,11.0,10.0,11.0,11.0,12.0,11.0,10.0,14.0,11.0,7.0,8.0,7.0,7.0,11.0,4.0,10.0,10.0,2.0,9.0,9.0,11.0,10.0,11.0,11.0,12.0,11.0,10.0,14.0,11.0,7.0,8.0,7.0,7.0,11.0,4.0,10.0,10.0,2.0,0
102,11.0,7.0,8.0,7.0,7.0,11.0,4.0,10.0,10.0,2.0,-3.0,-15.0,-3.0,6.0,7.0,5.0,18.0,11.0,39.0,37.0,11.0,7.0,8.0,7.0,7.0,11.0,4.0,10.0,10.0,2.0,-3.0,-15.0,-3.0,6.0,7.0,5.0,18.0,11.0,39.0,37.0,11.0,7.0,8.0,7.0,7.0,11.0,4.0,10.0,10.0,2.0,-3.0,-15.0,-3.0,6.0,7.0,5.0,18.0,11.0,39.0,37.0,0
103,-3.0,-15.0,-3.0,6.0,7.0,5.0,18.0,11.0,39.0,37.0,42.0,52.0,45.0,53.0,46.0,45.0,70.0,69.0,49.0,47.0,-3.0,-15.0,-3.0,6.0,7.0,5.0,18.0,11.0,39.0,37.0,42.0,52.0,45.0,53.0,46.0,45.0,70.0,69.0,49.0,47.0,-3.0,-15.0,-3.0,6.0,7.0,5.0,18.0,11.0,39.0,37.0,42.0,52.0,45.0,53.0,46.0,45.0,70.0,69.0,49.0,47.0,0
104,42.0,52.0,45.0,53.0,46.0,45.0,70.0,69.0,49.0,47.0,66.0,57.0,61.0,65.0,70.0,68.0,69.0,74.0,83.0,71.0,42.0,52.0,45.0,53.0,46.0,45.0,70.0,69.0,49.0,47.0,66.0,57.0,61.0,65.0,70.0,68.0,69.0,74.0,83.0,71.0,42.0,52.0,45.0,53.0,46.0,45.0,70.0,69.0,49.0,47.0,66.0,57.0,61.0,65.0,70.0,68.0,69.0,74.0,83.0,71.0,0
105,66.0,57.0,61.0,65.0,70.0,68.0,69.0,74.0,83.0,71.0,79.0,79.0,89.0,78.0,78.0,79.0,79.0,76.0,77.0,77.0,66.0,57.0,61.0,65.0,70.0,68.0,69.0,74.0,83.0,71.0,79.0,79.0,89.0,78.0,78.0,79.0,79.0,76.0,77.0,77.0,66.0,57.0,61.0,65.0,70.0,68.0,69.0,74.0,83.0,71.0,79.0,79.0,89.0,78.0,78.0,79.0,79.0,76.0,77.0,77.0,0
106,79.0,79.0,89.0,78.0,78.0,79.0,79.0,76.0,77.0,77.0,77.0,77.0,77.0,77.0,75.0,76.0,75.0,75.0,76.0,77.0,79.0,79.0,89.0,78.0,78.0,79.0,79.0,76.0,77.0,77.0,77.0,77.0,77.0,77.0,75.0,76.0,75.0,75.0,76.0,77.0,79.0,79.0,89.0,78.0,78.0,79.0,79.0,76.0,77.0,77.0,77.0,77.0,77.0,77.0,75.0,76.0,75.0,75.0,76.0,77.0,0
107,77.0,77.0,77.0,77.0,75.0,76.0,75.0,75.0,76.0,77.0,75.0,73.0,75.0,76.0,75.0,75.0,76.0,74.0,73.0,74.0,77.0,77.0,77.0,77.0,75.0,76.0,75.0,75.0,76.0,77.0,75.0,73.0,75.0,76.0,75.0,75.0,76.0,74.0,73.0,74.0,77.0,77.0,77.0,77.0,75.0,76.0,75.0,75.0,76.0,77.0,75.0,73.0,75.0,76.0,75.0,75.0,76.0,74.0,73.0,74.0,0
108,75.0,73.0,75.0,76.0,75.0,75.0,76.0,74.0,73.0,74.0,74.0,74.0,70.0,72.0,75.0,66.0,62.0,60.0,58.0,61.0,75.0,73.0,75.0,76.0,75.0,75.0,76.0,74.0,73.0,74.0,74.0,74.0,70.0,72.0,75.0,66.0,62.0,60.0,58.0,61.0,75.0,73.0,75.0,76.0,75.0,75.0,76.0,74.0,73.0,74.0,74.0,74.0,70.0,72.0,75.0,66.0,62.0,60.0,58.0,61.0,0
109,74.0,74.0,70.0,72.0,75.0,66.0,62.0,60.0,58.0,61.0,58.0,60.0,57.0,58.0,54.0,55.0,50.0,46.0,39.0,43.0,74.0,74.0,70.0,72.0,75.0,66.0,62.0,60.0,58.0,61.0,58.0,60.0,57.0,58.0,54.0,55.0,50.0,46.0,39.0,43.0,74.0,74.0,70.0,72.0,75.0,66.0,62.0,60.0,58.0,61.0,58.0,60.0,57.0,58.0,54.0,55.0,50.0,46.0,39.0,43.0,0
110,58.0,60.0,57.0,58.0,54.0,55.0,50.0,46.0,39.0,43.0,35.0,35.0,36.0,33.0,38.0,38.0,40.0,26.0,26.0,20.0,58.0,60.0,57.0,58.0,54.0,55.0,50.0,46.0,39.0,43.0,35.0,35.0,36.0,33.0,38.0,38.0,40.0,26.0,26.0,20.0,58.0,60.0,57.0,58.0,54.0,55.0,50.0,46.0,39.0,43.0,35.0,35.0,36.0,33.0,38.0,38.0,40.0,26.0,26.0,20.0,0
111,35.0,35.0,36.0,33.0,38.0,38.0,40.0,26.0,26.0,20.0,27.0,24.0,25.0,21.0,22.0,15.0,17.0,14.0,11.0,18.0,35.0,35.0,36.0,33.0,38.0,38.0,40.0,26.0,26.0,20.0,27.0,24.0,25.0,21.0,22.0,15.0,17.0,14.0,11.0,18.0,35.0,35.0,36.0,33.0,38.0,38.0,40.0,26.0,26.0,20.0,27.0,24.0,25.0,21.0,22.0,15.0,17.0,14.0,11.0,18.0,0
112,1.0,9.0,10.0,9.0,8.0,9.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,9.0,1.0,9.0,10.0,9.0,8.0,9.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,9.0,1.0,9.0,10.0,9.0,8.0,9.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,9.0,0
113,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,6.0,5.0,15.0,-69.0,-64.0,36.0,24.0,68.0,67.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,6.0,5.0,15.0,-69.0,-64.0,36.0,24.0,68.0,67.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,6.0,5.0,15.0,-69.0,-64.0,36.0,24.0,68.0,67.0,0
114,10.0,6.0,5.0,15.0,-69.0,-64.0,36.0,24.0,68.0,67.0,79.0,81.0,96.0,81.0,90.0,89.0,102.0,48.0,93.0,71.0,10.0,6.0,5.0,15.0,-69.0,-64.0,36.0,24.0,68.0,67.0,79.0,81.0,96.0,81.0,90.0,89.0,102.0,48.0,93.0,71.0,10.0,6.0,5.0,15.0,-69.0,-64.0,36.0,24.0,68.0,67.0,79.0,81.0,96.0,81.0,90.0,89.0,102.0,48.0,93.0,71.0,1
115,79.0,81.0,96.0,81.0,90.0,89.0,102.0,48.0,93.0,71.0,90.0,85.0,82.0,82.0,61.0,85.0,76.0,81.0,85.0,77.0,79.0,81.0,96.0,81.0,90.0,89.0,102.0,48.0,93.0,71.0,90.0,85.0,82.0,82.0,61.0,85.0,76.0,81.0,85.0,77.0,79.0,81.0,96.0,81.0,90.0,89.0,102.0,48.0,93.0,71.0,90.0,85.0,82.0,82.0,61.0,85.0,76.0,81.0,85.0,77.0,1
116,90.0,85.0,82.0,82.0,61.0,85.0,76.0,81.0,85.0,77.0,86.0,63.0,90.0,72.0,78.0,80.0,74.0,74.0,91.0,90.0,90.0,85.0,82.0,82.0,61.0,85.0,76.0,81.0,85.0,77.0,86.0,63.0,90.0,72.0,78.0,80.0,74.0,74.0,91.0,90.0,90.0,85.0,82.0,82.0,61.0,85.0,76.0,81.0,85.0,77.0,86.0,63.0,90.0,72.0,78.0,80.0,74.0,74.0,91.0,90.0,1
117,86.0,63.0,90.0,72.0,78.0,80.0,74.0,74.0,91.0,90.0,48.0,84.0,80.0,76.0,79.0,77.0,77.0,85.0,65.0,86.0,86.0,63.0,90.0,72.0,78.0,80.0,74.0,74.0,91.0,90.0,48.0,84.0,80.0,76.0,79.0,77.0,77.0,85.0,65.0,86.0,86.0,63.0,90.0,72.0,78.0,80.0,74.0,74.0,91.0,90.0,48.0,84.0,80.0,76.0,79.0,77.0,77.0,85.0,65.0,86.0,1
118,48.0,84.0,80.0,76.0,79.0,77.0,77.0,85.0,65.0,86.0,81.0,81.0,79.0,79.0,78.0,79.0,79.0,79.0,70.0,82.0,48.0,84.0,80.0,76.0,79.0,77.0,77.0,85.0,65.0,86.0,81.0,81.0,79.0,79.0,78.0,79.0,79.0,79.0,70.0,82.0,48.0,84.0,80.0,76.0,79.0,77.0,77.0,85.0,65.0,86.0,81.0,81.0,79.0,79.0,78.0,79.0,79.0,79.0,70.0,82.0,1
119,81.0,81.0,79.0,79.0,78.0,79.0,79.0,79.0,70.0,82.0,75.0,75.0,76.0,76.0,75.0,73.0,80.0,77.0,79.0,76.0,81.0,81.0,79.0,79.0,78.0,79.0,79.0,79.0,70.0,82.0,75.0,75.0,76.0,76.0,75.0,73.0,80.0,77.0,79.0,76.0,81.0,81.0,79.0,79.0,78.0,79.0,79.0,79.0,70.0,82.0,75.0,75.0,76.0,76.0,75.0,73.0,80.0,77.0,79.0,76.0,1
120,75.0,75.0,76.0,76.0,75.0,73.0,80.0,77.0,79.0,76.0,77.0,78.0,76.0,76.0,79.0,76.0,76.0,73.0,75.0,77.0,75.0,75.0,76.0,76.0,75.0,73.0,80.0,77.0,79.0,76.0,77.0,78.0,76.0,76.0,79.0,76.0,76.0,73.0,75.0,77.0,75.0,75.0,76.0,76.0,75.0,73.0,80.0,77.0,79.0,76.0,77.0,78.0,76.0,76.0,79.0,76.0,76.0,73.0,75.0,77.0,1
121,77.0,78.0,76.0,76.0,79.0,76.0,76.0,73.0,75.0,77.0,79.0,77.0,72.0,64.0,70.0,56.0,48.0,42.0,37.0,33.0,77.0,78.0,76.0,76.0,79.0,76.0,76.0,73.0,75.0,77.0,79.0,77.0,72.0,64.0,70.0,56.0,48.0,42.0,37.0,33.0,77.0,78.0,76.0,76.0,79.0,76.0,76.0,73.0,75.0,77.0,79.0,77.0,72.0,64.0,70.0,56.0,48.0,42.0,37.0,33.0,0
122,79.0,77.0,72.0,64.0,70.0,56.0,48.0,42.0,37.0,33.0,36.0,25.0,10.0,2.0,-13.0,-31.0,1.0,-19.0,11.0,-21.0,79.0,77.0,72.0,64.0,70.0,56.0,48.0,42.0,37.0,33.0,36.0,25.0,10.0,2.0,-13.0,-31.0,1.0,-19.0,11.0,-21.0,79.0,77.0,72.0,64.0,70.0,56.0,48.0,42.0,37.0,33.0,36.0,25.0,10.0,2.0,-13.0,-31.0,1.0,-19.0,11.0,-21.0,0
123,36.0,25.0,10.0,2.0,-13.0,-31.0,1.0,-19.0,11.0,-21.0,3.0,1.0,5.0,7.0,8.0,6.0,6.0,7.0,8.0,7.0,36.0,25.0,10.0,2.0,-13.0,-31.0,1.0,-19.0,11.0,-21.0,3.0,1.0,5.0,7.0,8.0,6.0,6.0,7.0,8.0,7.0,36.0,25.0,10.0,2.0,-13.0,-31.0,1.0,-19.0,11.0,-21.0,3.0,1.0,5.0,7.0,8.0,6.0,6.0,7.0,8.0,7.0,0
124,3.0,1.0,5.0,7.0,8.0,6.0,6.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,3.0,1.0,5.0,7.0,8.0,6.0,6.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,3.0,1.0,5.0,7.0,8.0,6.0,6.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,0
125,8.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,0
126,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,7.0,6.0,6.0,3.0,-64.0,-150.0,45.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,7.0,6.0,6.0,3.0,-64.0,-150.0,45.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,7.0,6.0,6.0,3.0,-64.0,-150.0,45.0,0
127,9.0,8.0,8.0,7.0,6.0,6.0,3.0,-64.0,-150.0,45.0,33.0,35.0,102.0,65.0,77.0,66.0,85.0,70.0,122.0,83.0,9.0,8.0,8.0,7.0,6.0,6.0,3.0,-64.0,-150.0,45.0,33.0,35.0,102.0,65.0,77.0,66.0,85.0,70.0,122.0,83.0,9.0,8.0,8.0,7.0,6.0,6.0,3.0,-64.0,-150.0,45.0,33.0,35.0,102.0,65.0,77.0,66.0,85.0,70.0,122.0,83.0,1
128,33.0,35.0,102.0,65.0,77.0,66.0,85.0,70.0,122.0,83.0,83.0,96.0,73.0,113.0,70.0,73.0,89.0,121.0,47.0,79.0,33.0,35.0,102.0,65.0,77.0,66.0,85.0,70.0,122.0,83.0,83.0,96.0,73.0,113.0,70.0,73.0,89.0,121.0,47.0,79.0,33.0,35.0,102.0,65.0,77.0,66.0,85.0,70.0,122.0,83.0,83.0,96.0,73.0,113.0,70.0,73.0,89.0,121.0,47.0,79.0,1
129,83.0,96.0,73.0,113.0,70.0,73.0,89.0,121.0,47.0,79.0,90.0,58.0,102.0,97.0,74.0,96.0,82.0,89.0,65.0,74.0,83.0,96.0,73.0,113.0,70.0,73.0,89.0,121.0,47.0,79.0,90.0,58.0,102.0,97.0,74.0,96.0,82.0,89.0,65.0,74.0,83.0,96.0,73.0,113.0,70.0,73.0,89.0,121.0,47.0,79.0,90.0,58.0,102.0,97.0,74.0,96.0,82.0,89.0,65.0,74.0,1
130,90.0,58.0,102.0,97.0,74.0,96.0,82.0,89.0,65.0,74.0,99.0,89.0,64.0,87.0,91.0,78.0,48.0,128.0,96.0,82.0,90.0,58.0,102.0,97.0,74.0,96.0,82.0,89.0,65.0,74.0,99.0,89.0,64.0,87.0,91.0,78.0,48.0,128.0,96.0,82.0,90.0,58.0,102.0,97.0,74.0,96.0,82.0,89.0,65.0,74.0,99.0,89.0,64.0,87.0,91.0,78.0,48.0,128.0,96.0,82.0,1
131,99.0,89.0,64.0,87.0,91.0,78.0,48.0,128.0,96.0,82.0,109.0,86.0,74.0,94.0,71.0,74.0,91.0,101.0,90.0,88.0,99.0,89.0,64.0,87.0,91.0,78.0,48.0,128.0,96.0,82.0,109.0,86.0,74.0,94.0,71.0,74.0,91.0,101.0,90.0,88.0,99.0,89.0,64.0,87.0,91.0,78.0,48.0,128.0,96.0,82.0,109.0,86.0,74.0,94.0,71.0,74.0,91.0,101.0,90.0,88.0,1
132,109.0,86.0,74.0,94.0,71.0,74.0,91.0,101.0,90.0,88.0,78.0,79.0,67.0,70.0,67.0,98.0,115.0,90.0,100.0,80.0,109.0,86.0,74.0,94.0,71.0,74.0,91.0,101.0,90.0,88.0,78.0,79.0,67.0,70.0,67.0,98.0,115.0,90.0,100.0,80.0,109.0,86.0,74.0,94.0,71.0,74.0,91.0,101.0,90.0,88.0,78.0,79.0,67.0,70.0,67.0,98.0,115.0,90.0,100.0,80.0,1
133,78.0,79.0,67.0,70.0,67.0,98.0,115.0,90.0,100.0,80.0,85.0,75.0,104.0,69.0,83.0,70.0,67.0,97.0,90.0,74.0,78.0,79.0,67.0,70.0,67.0,98.0,115.0,90.0,100.0,80.0,85.0,75.0,104.0,69.0,83.0,70.0,67.0,97.0,90.0,74.0,78.0,79.0,67.0,70.0,67.0,98.0,115.0,90.0,100.0,80.0,85.0,75.0,104.0,69.0,83.0,70.0,67.0,97.0,90.0,74.0,1
134,85.0,75.0,104.0,69.0,83.0,70.0,67.0,97.0,90.0,74.0,86.0,103.0,103.0,72.0,84.0,45.0,73.0,92.0,106.0,91.0,85.0,75.0,104.0,69.0,83.0,70.0,67.0,97.0,90.0,74.0,86.0,103.0,103.0,72.0,84.0,45.0,73.0,92.0,106.0,91.0,85.0,75.0,104.0,69.0,83.0,70.0,67.0,97.0,90.0,74.0,86.0,103.0,103.0,72.0,84.0,45.0,73.0,92.0,106.0,91.0,1
135,86.0,103.0,103.0,72.0,84.0,45.0,73.0,92.0,106.0,91.0,88.0,62.0,83.0,99.0,83.0,78.0,94.0,63.0,90.0,49.0,86.0,103.0,103.0,72.0,84.0,45.0,73.0,92.0,106.0,91.0,88.0,62.0,83.0,99.0,83.0,78.0,94.0,63.0,90.0,49.0,86.0,103.0,103.0,72.0,84.0,45.0,73.0,92.0,106.0,91.0,88.0,62.0,83.0,99.0,83.0,78.0,94.0,63.0,90.0,49.0,1
136,88.0,62.0,83.0,99.0,83.0,78.0,94.0,63.0,90.0,49.0,76.0,79.0,80.0,93.0,100.0,79.0,61.0,58.0,-33.0,-62.0,88.0,62.0,83.0,99.0,83.0,78.0,94.0,63.0,90.0,49.0,76.0,79.0,80.0,93.0,100.0,79.0,61.0,58.0,-33.0,-62.0,88.0,62.0,83.0,99.0,83.0,78.0,94.0,63.0,90.0,49.0,76.0,79.0,80.0,93.0,100.0,79.0,61.0,58.0,-33.0,-62.0,1
137,76.0,79.0,80.0,93.0,100.0,79.0,61.0,58.0,-33.0,-62.0,-41.0,-16.0,-6.0,-4.0,16.0,0.0,-38.0,5.0,8.0,6.0,76.0,79.0,80.0,93.0,100.0,79.0,61.0,58.0,-33.0,-62.0,-41.0,-16.0,-6.0,-4.0,16.0,0.0,-38.0,5.0,8.0,6.0,76.0,79.0,80.0,93.0,100.0,79.0,61.0,58.0,-33.0,-62.0,-41.0,-16.0,-6.0,-4.0,16.0,0.0,-38.0,5.0,8.0,6.0,1
138,-41.0,-16.0,-6.0,-4.0,16.0,0.0,-38.0,5.0,8.0,6.0,0.0,-3.0,-2.0,-5.0,-2.0,6.0,-31.0,36.0,8.0,3.0,-41.0,-16.0,-6.0,-4.0,16.0,0.0,-38.0,5.0,8.0,6.0,0.0,-3.0,-2.0,-5.0,-2.0,6.0,-31.0,36.0,8.0,3.0,-41.0,-16.0,-6.0,-4.0,16.0,0.0,-38.0,5.0,8.0,6.0,0.0,-3.0,-2.0,-5.0,-2.0,6.0,-31.0,36.0,8.0,3.0,1
139,0.0,-3.0,-2.0,-5.0,-2.0,6.0,-31.0,36.0,8.0,3.0,6.0,-4.0,1.0,5.0,1.0,5.0,5.0,6.0,4.0,4.0,0.0,-3.0,-2.0,-5.0,-2.0,6.0,-31.0,36.0,8.0,3.0,6.0,-4.0,1.0,5.0,1.0,5.0,5.0,6.0,4.0,4.0,0.0,-3.0,-2.0,-5.0,-2.0,6.0,-31.0,36.0,8.0,3.0,6.0,-4.0,1.0,5.0,1.0,5.0,5.0,6.0,4.0,4.0,1
140,1.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,1.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,1.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,0
141,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,0
142,9.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,2.0,-5.0,9.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,2.0,-5.0,9.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,2.0,-5.0,0
143,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,2.0,-5.0,-12.0,-25.0,-26.0,-23.0,-2.0,25.0,33.0,38.0,41.0,35.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,2.0,-5.0,-12.0,-25.0,-26.0,-23.0,-2.0,25.0,33.0,38.0,41.0,35.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,2.0,-5.0,-12.0,-25.0,-26.0,-23.0,-2.0,25.0,33.0,38.0,41.0,35.0,0
144,-12.0,-25.0,-26.0,-23.0,-2.0,25.0,33.0,38.0,41.0,35.0,39.0,51.0,67.0,78.0,62.0,24.0,72.0,54.0,50.0,38.0,-12.0,-25.0,-26.0,-23.0,-2.0,25.0,33.0,38.0,41.0,35.0,39.0,51.0,67.0,78.0,62.0,24.0,72.0,54.0,50.0,38.0,-12.0,-25.0,-26.0,-23.0,-2.0,25.0,33.0,38.0,41.0,35.0,39.0,51.0,67.0,78.0,62.0,24.0,72.0,54.0,50.0,38.0,1
145,39.0,51.0,67.0,78.0,62.0,24.0,72.0,54.0,50.0,38.0,23.0,10.0,4.0,-6.0,11.0,15.0,18.0,23.0,24.0,20.0,39.0,51.0,67.0,78.0,62.0,24.0,72.0,54.0,50.0,38.0,23.0,10.0,4.0,-6.0,11.0,15.0,18.0,23.0,24.0,20.0,39.0,51.0,67.0,78.0,62.0,24.0,72.0,54.0,50.0,38.0,23.0,10.0,4.0,-6.0,11.0,15.0,18.0,23.0,24.0,20.0,1
146,23.0,10.0,4.0,-6.0,11.0,15.0,18.0,23.0,24.0,20.0,19.0,25.0,44.0,33.0,37.0,38.0,45.0,41.0,33.0,42.0,23.0,10.0,4.0,-6.0,11.0,15.0,18.0,23.0,24.0,20.0,19.0,25.0,44.0,33.0,37.0,38.0,45.0,41.0,33.0,42.0,23.0,10.0,4.0,-6.0,11.0,15.0,18.0,23.0,24.0,20.0,19.0,25.0,44.0,33.0,37.0,38.0,45.0,41.0,33.0,42.0,1
147,19.0,25.0,44.0,33.0,37.0,38.0,45.0,41.0,33.0,42.0,36.0,47.0,34.0,47.0,45.0,36.0,36.0,34.0,34.0,36.0,19.0,25.0,44.0,33.0,37.0,38.0,45.0,41.0,33.0,42.0,36.0,47.0,34.0,47.0,45.0,36.0,36.0,34.0,34.0,36.0,19.0,25.0,44.0,33.0,37.0,38.0,45.0,41.0,33.0,42.0,36.0,47.0,34.0,47.0,45.0,36.0,36.0,34.0,34.0,36.0,1
148,36.0,47.0,34.0,47.0,45.0,36.0,36.0,34.0,34.0,36.0,38.0,36.0,37.0,47.0,58.0,42.0,42.0,51.0,50.0,37.0,36.0,47.0,34.0,47.0,45.0,36.0,36.0,34.0,34.0,36.0,38.0,36.0,37.0,47.0,58.0,42.0,42.0,51.0,50.0,37.0,36.0,47.0,34.0,47.0,45.0,36.0,36.0,34.0,34.0,36.0,38.0,36.0,37.0,47.0,58.0,42.0,42.0,51.0,50.0,37.0,1
149,38.0,36.0,37.0,47.0,58.0,42.0,42.0,51.0,50.0,37.0,44.0,32.0,36.0,36.0,48.0,61.0,64.0,68.0,59.0,92.0,38.0,36.0,37.0,47.0,58.0,42.0,42.0,51.0,50.0,37.0,44.0,32.0,36.0,36.0,48.0,61.0,64.0,68.0,59.0,92.0,38.0,36.0,37.0,47.0,58.0,42.0,42.0,51.0,50.0,37.0,44.0,32.0,36.0,36.0,48.0,61.0,64.0,68.0,59.0,92.0,1
150,44.0,32.0,36.0,36.0,48.0,61.0,64.0,68.0,59.0,92.0,69.0,81.0,76.0,80.0,93.0,92.0,88.0,83.0,78.0,90.0,44.0,32.0,36.0,36.0,48.0,61.0,64.0,68.0,59.0,92.0,69.0,81.0,76.0,80.0,93.0,92.0,88.0,83.0,78.0,90.0,44.0,32.0,36.0,36.0,48.0,61.0,64.0,68.0,59.0,92.0,69.0,81.0,76.0,80.0,93.0,92.0,88.0,83.0,78.0,90.0,1
151,69.0,81.0,76.0,80.0,93.0,92.0,88.0,83.0,78.0,90.0,88.0,89.0,87.0,89.0,85.0,91.0,91.0,89.0,91.0,83.0,69.0,81.0,76.0,80.0,93.0,92.0,88.0,83.0,78.0,90.0,88.0,89.0,87.0,89.0,85.0,91.0,91.0,89.0,91.0,83.0,69.0,81.0,76.0,80.0,93.0,92.0,88.0,83.0,78.0,90.0,88.0,89.0,87.0,89.0,85.0,91.0,91.0,89.0,91.0,83.0,1
152,88.0,89.0,87.0,89.0,85.0,91.0,91.0,89.0,91.0,83.0,87.0,89.0,89.0,90.0,94.0,90.0,91.0,87.0,86.0,87.0,88.0,89.0,87.0,89.0,85.0,91.0,91.0,89.0,91.0,83.0,87.0,89.0,89.0,90.0,94.0,90.0,91.0,87.0,86.0,87.0,88.0,89.0,87.0,89.0,85.0,91.0,91.0,89.0,91.0,83.0,87.0,89.0,89.0,90.0,94.0,90.0,91.0,87.0,86.0,87.0,1
153,1.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,-21.0,-33.0,-27.0,-1.0,11.0,37.0,52.0,39.0,54.0,1.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,-21.0,-33.0,-27.0,-1.0,11.0,37.0,52.0,39.0,54.0,1.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,-21.0,-33.0,-27.0,-1.0,11.0,37.0,52.0,39.0,54.0,0
